"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "Cauchy[CL]"   
          0,           0,        4140,      -7.669037209,      -8.011940119,        -8.3049128,      -7.005538015,      -10.14895314,        -4.3761414,     0.03359569796,      0.2545751508,                 0,                 0,                 0,   -0.006035455226,     0.02353059533,      0.2557019542,                 0,       7.577611605,      0.5431351303,  2.628684361e-005
          0,           0,        4150,      -7.771513954,      -8.085548067,      -8.418068644,      -7.107340727,      -10.14243091,      -4.411407814,     0.03359076525,      0.2545367325,                 0,                 0,                 0,   -0.006051046251,     0.02352718145,      0.2556633713,                 0,       7.577580641,      0.5431351303,   2.66689461e-005
          0,           0,        4160,      -7.944568651,      -8.189369835,      -8.578591051,      -7.279359186,      -10.15929758,      -4.411011417,     0.03358743266,      0.2545248761,                 0,                 0,                 0,   -0.006056027939,       0.023524319,      0.2556513927,                 0,       7.577979497,      0.5431351303,  2.680880892e-005
          0,           0,        4170,      -8.246583533,      -8.291470743,      -8.704772047,      -7.579519875,      -10.19359622,      -4.371766961,     0.03358588059,      0.2545406939,                 0,                 0,                 0,   -0.006050055673,     0.02352214437,       0.255667137,                 0,       7.578800658,      0.5431351303,  2.598982417e-005
          0,           0,        4180,      -8.321543844,      -8.310061993,      -8.601840158,      -7.664865467,      -10.25199884,      -4.324626585,     0.03358645909,      0.2545843194,                 0,                 0,                 0,   -0.006032927154,     0.02352100209,      0.2557107514,                 0,       7.579969019,      0.5431351303,   2.51290212e-005
          0,           0,        4190,      -7.991605289,      -8.226314397,      -8.450549771,      -7.332202433,      -10.32844446,      -4.290274475,     0.03358899123,      0.2546491675,                 0,                 0,                 0,   -0.006007083473,     0.02352097503,      0.2557756489,                 0,       7.581328232,      0.5431351303,  2.428190525e-005
          0,           0,        4200,       -7.81670593,      -8.132138809,      -8.346691447,      -7.155720422,      -10.37918601,      -4.272713902,     0.03359312249,      0.2547286812,                 0,                 0,                 0,   -0.005975145985,     0.02352196751,      0.2558552636,                 0,       7.582762849,      0.5431351303,  2.351171756e-005
          0,           0,        4210,      -7.721774532,      -8.066266678,      -8.288555617,      -7.060004006,      -10.36734285,      -4.273495358,      0.0335984387,      0.2548153647,                 0,                 0,                 0,   -0.005940343077,     0.02352386129,      0.2559420894,                 0,        7.58414303,      0.5431351303,  2.289087656e-005
          0,           0,        4220,      -7.676916674,      -8.031145205,      -8.268969961,      -7.014564839,      -10.31169973,      -4.292445457,     0.03360442686,      0.2549011912,                 0,                 0,                 0,   -0.005905990962,     0.02352646029,      0.2560280853,                 0,       7.585345594,      0.5431351303,  2.246547232e-005
          0,           0,        4230,      -7.672200295,      -8.026301933,       -8.28372797,      -7.009331686,      -10.25343139,      -4.327015434,      0.0336105314,      0.2549787664,                 0,                 0,                 0,   -0.005874963503,     0.02352950097,      0.2561058409,                 0,       7.586275961,      0.5431351303,   2.22582912e-005
          0,           0,        4240,      -7.704695332,      -8.052180627,      -8.332374695,      -7.041330386,      -10.21231876,      -4.370145965,     0.03361622593,      0.2550419869,                 0,                 0,                 0,   -0.005849587401,     0.02353269801,      0.2561692367,                 0,       7.586871513,      0.5431351303,  2.227354672e-005
          0,           0,        4250,      -7.779342657,      -8.109689749,      -8.420515957,      -7.115420227,      -10.19363715,      -4.408500964,      0.0336210527,      0.2550862578,                 0,                 0,                 0,   -0.005831678138,     0.02353577524,      0.2562136636,                 0,       7.587099073,      0.5431351303,  2.249997136e-005
          0,           0,        4260,      -7.909457476,       -8.20056924,      -8.554691258,      -7.244734348,      -10.19753188,       -4.42513305,     0.03362465174,      0.2551086532,                 0,                 0,                 0,   -0.005822485096,     0.02353848833,      0.2562361834,                 0,       7.586953024,      0.5431351303,  2.290938141e-005
          0,           0,        4270,      -8.131163094,      -8.311372758,      -8.723048079,      -7.465062243,      -10.22086581,      -4.409412234,     0.03362680137,      0.2551079392,                 0,                 0,                 0,   -0.005822527711,     0.02354066445,      0.2562355548,                 0,       7.586446788,      0.5431351303,  2.251770475e-005
          0,           0,        4280,      -8.473615225,      -8.383932994,      -8.746024716,      -7.809161107,      -10.25921361,      -4.366692214,     0.03362730542,      0.2550828675,                 0,                 0,                 0,   -0.005832224427,     0.02354215679,      0.2562105224,                 0,       7.585587496,      0.5431351303,   2.17868199e-005
          0,           0,        4290,      -8.212761275,      -8.345076321,      -8.594419895,      -7.554952908,      -10.32130436,      -4.333741241,     0.03362599123,      0.2550363883,                 0,                 0,                 0,   -0.005850635589,      0.0235426765,      0.2561640276,                 0,        7.58450172,      0.5431351303,  2.106226196e-005
          0,           0,        4300,      -7.964744005,      -8.248401069,      -8.463526418,      -7.304390198,      -10.38028644,      -4.312759012,     0.03362315357,      0.2549743797,                 0,                 0,                 0,   -0.005875490556,      0.0235422863,      0.2561019553,                 0,       7.583297599,      0.5431351303,  2.037200885e-005
          0,           0,        4310,      -7.832357584,      -8.166953486,       -8.38188656,      -7.170957242,      -10.39920409,      -4.306548161,     0.03361910407,      0.2549027306,                 0,                 0,                 0,   -0.005904305034,     0.02354106537,      0.2560302023,                 0,       7.582079824,      0.5431351303,  1.978015606e-005
          0,           0,        4320,      -7.763051832,      -8.115661928,      -8.343065647,       -7.10103232,      -10.36878861,      -4.316318851,     0.03361423803,      0.2548282125,                 0,                 0,                 0,    -0.00593418816,     0.02353914168,      0.2559555502,                 0,       7.580960552,      0.5431351303,  1.933646241e-005
          0,           0,        4330,      -7.737541345,       -8.09481826,      -8.339570247,      -7.074993034,      -10.31780406,      -4.340737324,     0.03360902186,      0.2547575516,                 0,                 0,                 0,   -0.005962433356,     0.02353671604,      0.2558847386,                 0,       7.580034688,      0.5431351303,  1.906693388e-005
          0,           0,        4340,      -7.750743326,      -8.105693026,      -8.370118947,      -7.087748997,      -10.27313488,      -4.374557043,     0.03360392609,      0.2546965999,                 0,                 0,                 0,   -0.005986809305,     0.02353402781,      0.2558236333,                 0,       7.579370315,      0.5431351303,  1.898068376e-005
